A3ROADR7T6811,25,1,1,1,3,4,bar
A3ROADR7T6811,26,0,0,1,5,2,bar
A3ROADR7T6811,27,1,1,1,5,2,bar
A3ROADR7T6811,28,0,0,1,5,2,bar
A3ROADR7T6811,29,1,1,1,5,2,bar
A3ROADR7T6811,30,0,0,1,5,3,bar
A3ROADR7T6811,31,1,1,1,4,2,bar
A3ROADR7T6811,32,0,0,1,5,3,bar
A3ROADR7T6811,33,1,1,1,5,3,bar
A3ROADR7T6811,34,0,0,1,5,2,bar
A3ROADR7T6811,35,1,1,1,5,3,bar
A3ROADR7T6811,36,0,0,1,5,2,bar
A1U8RH67FLZW87,1,1,1,1,3,3,bar
A1U8RH67FLZW87,2,1,0,0,3,3,bar
A1U8RH67FLZW87,3,0,1,0,3,3,bar
A1U8RH67FLZW87,4,1,0,0,3,3,bar
A1U8RH67FLZW87,5,0,1,0,3,3,bar
A1U8RH67FLZW87,6,1,0,0,3,3,bar
A1U8RH67FLZW87,7,0,1,0,2,3,bar
A1U8RH67FLZW87,8,1,0,0,3,3,bar
A1U8RH67FLZW87,9,0,1,0,3,3,bar
A1U8RH67FLZW87,10,1,0,0,3,3,bar
A1U8RH67FLZW87,11,0,1,0,3,3,bar
A1U8RH67FLZW87,12,1,0,0,3,3,bar
A1U8RH67FLZW87,13,0,1,0,3,3,bar
A1U8RH67FLZW87,14,1,0,0,3,3,bar
A1U8RH67FLZW87,15,0,1,0,3,3,bar
A1U8RH67FLZW87,16,1,0,0,3,3,bar
A1U8RH67FLZW87,17,0,1,0,3,3,bar
A1U8RH67FLZW87,18,1,0,0,3,3,bar
A1U8RH67FLZW87,19,0,1,0,3,3,bar
A1U8RH67FLZW87,20,1,0,0,3,3,bar
A1U8RH67FLZW87,21,0,1,0,3,3,bar
A1U8RH67FLZW87,22,1,0,0,3,3,bar
A1U8RH67FLZW87,23,0,1,0,3,3,bar
A1U8RH67FLZW87,24,1,0,0,3,3,bar
A1U8RH67FLZW87,25,0,1,0,3,3,bar
A1U8RH67FLZW87,26,1,0,0,2,2,bar
A1U8RH67FLZW87,27,0,1,0,3,3,bar
A1U8RH67FLZW87,28,1,0,0,3,3,bar
A1U8RH67FLZW87,29,0,1,0,4,3,bar
A1U8RH67FLZW87,30,1,0,0,4,3,bar
A1U8RH67FLZW87,31,0,1,0,3,3,bar
A1U8RH67FLZW87,32,1,0,0,3,3,bar
A1U8RH67FLZW87,33,0,1,0,3,3,bar
A1U8RH67FLZW87,34,1,0,0,3,3,bar
A1U8RH67FLZW87,35,0,1,0,3,3,bar
A1U8RH67FLZW87,36,1,0,0,3,3,bar
AZ8JL3QNIPY4U,1,1,1,1,5,6,bar
AZ8JL3QNIPY4U,2,1,0,0,4,6,bar
AZ8JL3QNIPY4U,3,0,1,0,6,3,bar
AZ8JL3QNIPY4U,4,1,0,0,6,2,bar
AZ8JL3QNIPY4U,5,0,1,0,7,1,bar
AZ8JL3QNIPY4U,6,1,0,0,7,1,bar
AZ8JL3QNIPY4U,7,0,1,0,4,4,bar
AZ8JL3QNIPY4U,8,1,0,0,5,3,bar
AZ8JL3QNIPY4U,9,0,1,0,6,2,bar
AZ8JL3QNIPY4U,10,1,0,0,6,2,bar
AZ8JL3QNIPY4U,11,0,1,0,7,1,bar
AZ8JL3QNIPY4U,12,1,0,0,6,3,bar
AZ8JL3QNIPY4U,13,0,1,0,4,4,bar
AZ8JL3QNIPY4U,14,1,0,0,4,3,bar
AZ8JL3QNIPY4U,15,0,1,0,6,2,bar
AZ8JL3QNIPY4U,16,1,0,0,7,2,bar
AZ8JL3QNIPY4U,17,0,1,0,7,1,bar
AZ8JL3QNIPY4U,18,1,0,0,6,2,bar
AZ8JL3QNIPY4U,19,0,1,0,4,4,bar
AZ8JL3QNIPY4U,20,1,0,0,4,5,bar
AZ8JL3QNIPY4U,21,0,1,0,7,2,bar
AZ8JL3QNIPY4U,22,1,0,0,5,3,bar
AZ8JL3QNIPY4U,23,0,1,0,7,1,bar
AZ8JL3QNIPY4U,24,1,0,0,7,2,bar
AZ8JL3QNIPY4U,25,0,1,0,4,5,bar
AZ8JL3QNIPY4U,26,1,0,0,2,6,bar
AZ8JL3QNIPY4U,27,0,1,0,7,1,bar
AZ8JL3QNIPY4U,28,1,0,0,7,2,bar
AZ8JL3QNIPY4U,29,0,1,0,7,1,bar
AZ8JL3QNIPY4U,30,1,0,0,7,1,bar
AZ8JL3QNIPY4U,31,0,1,0,5,4,bar
AZ8JL3QNIPY4U,32,1,0,0,4,4,bar
AZ8JL3QNIPY4U,33,0,1,0,7,1,bar
AZ8JL3QNIPY4U,34,1,0,0,6,2,bar
AZ8JL3QNIPY4U,35,0,1,0,7,1,bar
AZ8JL3QNIPY4U,36,1,0,0,7,1,bar
A1BVG13MHBM1YD,1,1,1,1,5,5,bar
A1BVG13MHBM1YD,2,0,0,1,5,4,bar
A1BVG13MHBM1YD,3,1,1,1,5,5,bar
A1BVG13MHBM1YD,4,1,0,0,5,2,bar
A1BVG13MHBM1YD,5,0,1,0,5,2,bar
A1BVG13MHBM1YD,6,1,0,0,5,1,bar
A1BVG13MHBM1YD,7,1,1,1,5,6,bar
A1BVG13MHBM1YD,8,1,0,0,5,4,bar
A1BVG13MHBM1YD,9,0,1,0,4,6,bar
A1BVG13MHBM1YD,10,1,0,0,6,3,bar
A1BVG13MHBM1YD,11,0,1,0,5,3,bar
A1BVG13MHBM1YD,12,1,0,0,6,1,bar
A1BVG13MHBM1YD,13,1,1,1,5,6,bar
A1BVG13MHBM1YD,14,1,0,0,5,5,bar
A1BVG13MHBM1YD,15,1,1,1,5,6,bar
A1BVG13MHBM1YD,16,1,0,0,5,2,bar
A1BVG13MHBM1YD,17,0,1,0,5,5,bar
A1BVG13MHBM1YD,18,1,0,0,6,2,bar
A1BVG13MHBM1YD,19,1,1,1,5,6,bar
A1BVG13MHBM1YD,20,1,0,0,5,6,bar
A1BVG13MHBM1YD,21,0,1,0,4,5,bar
A1BVG13MHBM1YD,22,1,0,0,6,6,bar
A1BVG13MHBM1YD,23,0,1,0,5,6,bar
A1BVG13MHBM1YD,24,1,0,0,6,1,bar
A1BVG13MHBM1YD,25,1,1,1,5,6,bar
A1BVG13MHBM1YD,26,1,0,0,6,6,bar
A1BVG13MHBM1YD,27,0,1,0,5,5,bar
A1BVG13MHBM1YD,28,1,0,0,6,6,bar
A1BVG13MHBM1YD,29,0,1,0,6,6,bar
A1BVG13MHBM1YD,30,1,0,0,7,7,bar
A1BVG13MHBM1YD,31,1,1,1,5,6,bar
A1BVG13MHBM1YD,32,1,0,0,6,6,bar
A1BVG13MHBM1YD,33,1,1,1,5,6,bar
A1BVG13MHBM1YD,34,1,0,0,6,6,bar
A1BVG13MHBM1YD,35,0,1,0,5,5,bar
A1BVG13MHBM1YD,36,1,0,0,6,6,bar
A2XC9IWFQ3FWUR,1,0,1,0,3,3,bar
A2XC9IWFQ3FWUR,2,0,0,1,3,3,bar
A2XC9IWFQ3FWUR,3,1,1,1,3,3,bar
A2XC9IWFQ3FWUR,4,1,0,0,3,3,bar
A2XC9IWFQ3FWUR,5,0,1,0,3,3,bar
A2XC9IWFQ3FWUR,6,0,0,1,3,3,bar
A2XC9IWFQ3FWUR,7,0,1,0,3,4,bar
A2XC9IWFQ3FWUR,8,0,0,1,3,4,bar
A2XC9IWFQ3FWUR,9,0,1,0,4,4,bar
A2XC9IWFQ3FWUR,10,0,0,1,4,6,bar
A2XC9IWFQ3FWUR,11,0,1,0,4,5,bar
A2XC9IWFQ3FWUR,12,0,0,1,3,5,bar
